age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44,technician,married,professional.course,unknown,no,yes,telephone,fri,203,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
48,admin.,married,professional.course,unknown,yes,no,telephone,fri,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
25,blue-collar,married,professional.course,unknown,no,no,telephone,fri,94,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,blue-collar,married,basic.4y,unknown,no,no,telephone,fri,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
60,technician,married,university.degree,unknown,yes,no,telephone,fri,175,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
29,admin.,single,high.school,no,no,no,telephone,fri,132,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
55,technician,married,basic.9y,unknown,unknown,unknown,telephone,fri,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
41,blue-collar,married,basic.9y,unknown,yes,no,telephone,fri,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,services,single,high.school,no,no,no,telephone,fri,346,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,management,married,high.school,no,no,no,telephone,fri,205,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,admin.,married,university.degree,no,yes,no,telephone,fri,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
38,services,married,high.school,no,no,no,telephone,fri,62,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,technician,married,university.degree,no,yes,no,telephone,fri,93,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
53,housemaid,divorced,basic.6y,unknown,unknown,unknown,telephone,fri,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,admin.,married,high.school,no,unknown,unknown,telephone,fri,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,self-employed,married,professional.course,no,unknown,unknown,telephone,fri,252,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,admin.,married,high.school,no,yes,yes,telephone,fri,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,unemployed,married,high.school,no,no,no,telephone,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,unemployed,married,high.school,no,yes,no,telephone,fri,283,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,unemployed,married,high.school,no,yes,no,telephone,fri,380,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,admin.,married,high.school,no,yes,no,telephone,fri,584,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,blue-collar,married,basic.4y,no,no,no,telephone,fri,371,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,blue-collar,married,professional.course,no,no,no,telephone,fri,274,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,technician,married,basic.9y,no,no,no,telephone,fri,71,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
27,blue-collar,married,university.degree,no,no,yes,telephone,fri,357,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,unknown,unknown,university.degree,no,no,no,telephone,fri,617,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
40,blue-collar,married,basic.9y,unknown,no,no,telephone,fri,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,services,married,high.school,unknown,no,no,telephone,fri,483,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
54,admin.,married,university.degree,no,no,no,telephone,fri,847,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
51,services,married,high.school,no,yes,no,telephone,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
41,blue-collar,single,basic.9y,no,yes,no,telephone,fri,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
51,blue-collar,married,high.school,no,no,no,telephone,fri,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
55,services,married,high.school,no,yes,no,telephone,fri,244,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,self-employed,married,basic.9y,no,yes,yes,telephone,fri,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,blue-collar,married,basic.9y,no,yes,no,telephone,fri,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,management,married,university.degree,no,no,yes,telephone,fri,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,management,married,university.degree,no,no,no,telephone,fri,21,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
53,blue-collar,married,basic.9y,unknown,yes,no,telephone,fri,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,services,married,basic.6y,no,no,no,telephone,fri,296,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
40,services,married,high.school,no,no,no,telephone,fri,307,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,technician,single,professional.course,no,no,no,telephone,fri,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
56,housemaid,divorced,high.school,no,no,no,telephone,fri,390,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,admin.,married,high.school,no,yes,no,telephone,fri,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
38,management,married,basic.9y,unknown,no,no,telephone,fri,772,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
28,services,married,high.school,unknown,no,no,telephone,fri,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,management,married,basic.4y,unknown,yes,no,telephone,fri,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
60,housemaid,married,high.school,unknown,no,no,telephone,fri,929,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
32,student,single,university.degree,no,no,no,telephone,fri,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,unemployed,single,basic.9y,unknown,yes,no,telephone,fri,254,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
56,services,married,basic.4y,unknown,yes,yes,telephone,fri,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,blue-collar,married,basic.9y,no,no,no,telephone,fri,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
20,entrepreneur,single,high.school,no,no,no,telephone,fri,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
42,blue-collar,married,basic.6y,no,no,no,telephone,fri,134,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,admin.,married,university.degree,no,yes,yes,telephone,fri,375,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
28,technician,single,university.degree,unknown,no,no,telephone,fri,352,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,admin.,divorced,basic.9y,no,no,no,telephone,fri,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
43,admin.,married,university.degree,unknown,yes,no,telephone,fri,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
43,admin.,married,university.degree,unknown,no,no,telephone,fri,266,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,blue-collar,married,basic.4y,no,no,no,telephone,fri,157,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
25,services,divorced,high.school,no,no,no,telephone,fri,72,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,blue-collar,married,basic.6y,no,unknown,unknown,telephone,fri,171,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,blue-collar,married,professional.course,no,yes,yes,telephone,fri,710,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
35,blue-collar,married,basic.9y,no,no,no,telephone,fri,131,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
25,admin.,married,high.school,no,no,no,telephone,fri,498,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,blue-collar,married,basic.4y,no,no,no,telephone,fri,514,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,admin.,married,basic.9y,no,no,no,telephone,fri,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,blue-collar,married,basic.9y,no,yes,yes,telephone,fri,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,unemployed,divorced,professional.course,unknown,yes,no,telephone,fri,705,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,unemployed,married,high.school,unknown,yes,no,telephone,fri,239,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,blue-collar,married,basic.9y,no,yes,yes,telephone,fri,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
60,retired,married,high.school,no,no,no,telephone,fri,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,admin.,divorced,university.degree,no,no,no,telephone,fri,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,admin.,married,basic.9y,unknown,yes,no,telephone,fri,138,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,entrepreneur,single,basic.9y,no,no,no,telephone,fri,341,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,unknown,married,basic.4y,unknown,no,no,telephone,fri,232,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,services,divorced,university.degree,no,no,no,telephone,fri,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,technician,divorced,professional.course,no,yes,no,telephone,fri,44,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
27,services,single,high.school,unknown,no,no,telephone,fri,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
60,retired,married,university.degree,unknown,no,no,telephone,fri,485,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
60,retired,married,university.degree,unknown,yes,no,telephone,fri,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
27,services,single,high.school,unknown,no,no,telephone,fri,280,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,blue-collar,married,high.school,no,yes,no,telephone,fri,480,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,unknown,single,basic.4y,unknown,no,no,telephone,fri,121,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
56,admin.,single,high.school,no,no,no,telephone,fri,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,admin.,married,university.degree,no,yes,no,telephone,fri,238,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,entrepreneur,married,basic.9y,no,no,no,telephone,fri,399,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,technician,divorced,high.school,no,no,no,telephone,fri,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
58,management,married,unknown,unknown,yes,no,telephone,fri,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
29,management,single,university.degree,no,yes,no,telephone,fri,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,blue-collar,married,high.school,no,no,yes,telephone,fri,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,management,married,university.degree,no,yes,yes,telephone,fri,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
26,admin.,married,high.school,no,yes,yes,telephone,fri,2462,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,technician,married,professional.course,no,no,no,telephone,fri,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,blue-collar,married,basic.6y,unknown,yes,yes,telephone,fri,1132,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,fri,249,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,blue-collar,married,basic.6y,unknown,yes,no,telephone,fri,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,admin.,married,high.school,no,no,no,telephone,fri,187,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,admin.,married,high.school,unknown,no,no,telephone,fri,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,blue-collar,married,basic.4y,no,no,no,telephone,fri,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,blue-collar,married,basic.4y,no,no,no,telephone,fri,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,entrepreneur,married,basic.9y,unknown,no,no,telephone,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,management,married,basic.9y,no,no,no,telephone,fri,117,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
52,management,married,professional.course,no,no,no,telephone,fri,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,blue-collar,single,unknown,unknown,no,no,telephone,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
40,blue-collar,divorced,basic.9y,no,no,no,telephone,fri,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,blue-collar,single,basic.4y,no,no,no,telephone,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,technician,single,professional.course,unknown,no,no,telephone,fri,384,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,management,single,university.degree,no,no,no,telephone,fri,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,management,single,university.degree,no,no,no,telephone,fri,164,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
58,retired,divorced,university.degree,no,yes,no,telephone,fri,825,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
56,services,married,high.school,unknown,no,no,telephone,fri,331,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,admin.,married,high.school,no,no,no,telephone,fri,229,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,technician,married,professional.course,no,no,no,telephone,fri,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,blue-collar,married,basic.6y,no,yes,no,telephone,fri,308,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,admin.,divorced,high.school,no,yes,no,telephone,fri,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,unemployed,married,high.school,unknown,no,no,telephone,fri,545,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,blue-collar,married,high.school,unknown,yes,no,telephone,fri,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
41,technician,married,high.school,no,no,no,telephone,fri,257,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,services,married,high.school,no,no,no,telephone,fri,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,services,married,professional.course,no,no,no,telephone,fri,115,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
28,services,single,basic.9y,unknown,no,no,telephone,fri,646,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
51,blue-collar,married,basic.9y,no,no,no,telephone,fri,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
50,services,single,high.school,no,no,no,telephone,fri,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,admin.,married,professional.course,no,yes,yes,telephone,fri,95,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
24,services,single,high.school,no,yes,no,telephone,fri,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
59,admin.,married,university.degree,no,no,yes,telephone,fri,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
24,services,single,high.school,no,no,no,telephone,fri,377,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,blue-collar,single,basic.9y,no,yes,no,telephone,fri,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,admin.,married,university.degree,unknown,no,no,telephone,fri,208,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
38,technician,married,professional.course,no,yes,no,telephone,fri,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,admin.,married,university.degree,no,yes,no,telephone,fri,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
25,technician,single,professional.course,no,yes,yes,telephone,fri,156,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,unemployed,single,basic.4y,unknown,no,no,telephone,fri,544,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,unemployed,single,basic.4y,unknown,no,no,telephone,fri,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,technician,married,professional.course,unknown,yes,no,telephone,fri,200,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,self-employed,married,university.degree,no,no,no,telephone,fri,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,admin.,divorced,high.school,no,yes,no,telephone,fri,324,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,blue-collar,single,high.school,no,no,no,telephone,fri,164,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
42,services,married,high.school,no,no,no,telephone,fri,137,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,admin.,married,high.school,no,yes,yes,telephone,fri,87,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,admin.,married,high.school,no,no,no,telephone,fri,91,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
48,admin.,married,high.school,no,yes,yes,telephone,fri,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,technician,divorced,professional.course,no,yes,no,telephone,fri,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
29,admin.,married,high.school,no,no,no,telephone,fri,215,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,admin.,married,high.school,no,yes,no,telephone,fri,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
41,admin.,single,university.degree,no,yes,no,telephone,fri,391,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,blue-collar,married,basic.4y,no,yes,no,telephone,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
27,services,single,high.school,unknown,no,no,telephone,fri,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
42,admin.,single,basic.9y,no,no,no,telephone,fri,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,housemaid,married,high.school,unknown,no,yes,telephone,fri,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
24,services,single,high.school,no,no,yes,telephone,fri,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,blue-collar,married,basic.6y,unknown,yes,no,telephone,fri,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
53,management,married,basic.4y,no,yes,no,telephone,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,entrepreneur,married,university.degree,no,no,yes,telephone,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
24,services,single,high.school,no,yes,no,telephone,fri,654,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
49,entrepreneur,married,high.school,no,no,no,telephone,fri,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
40,housemaid,married,basic.4y,no,yes,yes,telephone,fri,62,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,entrepreneur,married,high.school,no,no,no,telephone,fri,323,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,management,married,university.degree,no,yes,no,telephone,fri,197,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,technician,married,professional.course,no,yes,yes,telephone,fri,224,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
28,blue-collar,single,basic.6y,no,no,no,telephone,fri,557,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,admin.,married,basic.9y,no,yes,no,telephone,fri,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,technician,married,professional.course,no,no,yes,telephone,fri,388,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,technician,married,professional.course,no,no,no,telephone,fri,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
60,technician,divorced,professional.course,unknown,yes,no,telephone,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,retired,married,high.school,no,no,no,telephone,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
56,blue-collar,married,basic.6y,unknown,no,no,telephone,fri,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
27,entrepreneur,married,university.degree,no,no,no,telephone,fri,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,blue-collar,single,basic.9y,unknown,yes,yes,telephone,fri,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,technician,married,professional.course,no,no,yes,telephone,fri,365,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
47,blue-collar,married,basic.4y,no,no,no,telephone,fri,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
47,blue-collar,married,basic.4y,no,yes,no,telephone,fri,352,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
40,unemployed,married,basic.9y,no,yes,yes,telephone,fri,316,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,blue-collar,married,basic.9y,no,yes,no,telephone,fri,79,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
